customer_id,order_id,order_date,order_value,channel
C00163,O0002332,2025-12-28,82.21,Store
C00091,O0002125,2026-04-21,113.38,Email
C00048,O0004120,2025-12-27,108.92,Email
C00007,O0001471,2025-09-26,81.65,Email
C00074,O0004014,2026-06-20,85.82,Email
C00562,O0000819,2026-03-05,289.29,Email
C00240,O0001516,2025-09-28,28.17,Paid social
C00070,O0003809,2025-12-22,216.43,Store
C00003,O0000699,2026-01-09,41.99,Email
C00206,O0000532,2025-06-05,57.06,Paid social
C00191,O0001405,2025-10-25,118.45,Store
C00111,O0002694,2025-08-22,72.88,Email
C00161,O0000259,2025-09-13,132.91,Organic
C00106,O0002190,2025-12-30,81.42,Store
C00315,O0000098,2025-12-16,43.19,Email
C00006,O0001030,2026-05-11,45.5,Organic
C00030,O0000203,2025-11-09,77.67,Email
C00470,O0003498,2025-10-08,25.3,Organic
C00159,O0001643,2025-09-01,79.69,Email
C00153,O0004063,2025-07-26,71.5,Paid social
C00062,O0000324,2025-09-05,104.28,Email
C00481,O0004219,2026-02-06,287.25,Email
C00163,O0002334,2026-03-11,77.27,Store
C00262,O0001844,2025-05-31,37.65,Email
C00337,O0001252,2025-10-13,15.29,Paid social
C00162,O0003922,2026-03-16,59.82,Store
C00106,O0002186,2025-11-13,69.66,Store
C00005,O0002478,2025-11-11,84.65,Organic
C00153,O0004061,2025-06-27,60.45,Paid social
C00136,O0004205,2025-08-31,29.58,Organic
C00557,O0002515,2025-11-24,448.38,Paid social
C00095,O0002020,2026-01-03,88.7,Email
C00579,O0001276,2026-01-14,223.38,Organic
C00249,O0002315,2025-09-13,79.2,Email
C00467,O0000316,2025-04-10,55.45,Unknown
C00085,O0000243,2025-10-03,64.22,Email
C00085,O0000245,2025-11-10,66.17,Email
C00088,O0001904,2025-07-26,94.71,Email
C00263,O0000071,2026-04-16,125.42,Paid social
C00320,O0003472,2025-05-29,24.81,Paid social
C00097,O0001227,2026-01-29,50.55,Organic
C00162,O0003920,2026-02-05,54.18,Store
C00122,O0000017,2026-06-18,51.02,Email
C00082,O0002147,2025-08-24,144.13,Email
C00023,O0003685,2025-09-13,35.72,Email
C00428,O0002542,2025-08-30,73.62,Email
C00018,O0004146,2025-07-11,43.54,Email
C00140,O0003941,2026-02-18,108.96,Email
C00118,O0003437,2026-01-29,47.46,Email
C00371,O0000490,2025-08-12,36.18,Store
C00124,O0003309,2026-02-25,77.74,Organic
C00400,O0002625,2025-05-18,46.62,Paid social
C00026,O0004176,2025-10-20,80.29,Email
C00020,O0003819,2025-07-29,149.71,Organic
C00201,O0001461,2026-01-18,24.67,Organic
C00172,O0003570,2026-02-23,76.78,Store
C00040,O0000074,2025-11-25,73.05,Organic
C00332,O0001317,2024-12-30,48.67,Organic
C00227,O0004041,2026-04-19,41.81,Paid social
C00092,O0001299,2025-09-09,52.96,Email
C00441,O0000836,2024-12-03,49.9,Email
C00104,O0000499,2025-10-30,37.95,Email
C00251,O0002340,2026-06-06,36.44,Store
C00383,O0002555,2024-12-19,22.5,Email
C00174,O0000369,2025-08-28,73.73,Email
C00257,O0003657,2025-08-08,65.62,Email
C00100,O0001610,2025-07-30,46.28,Store
C00119,O0003132,2026-05-11,28.81,Email
C00034,O0003773,2025-11-30,149.79,Email
C00206,O0000531,2025-05-20,49.4,Paid social
C00030,O0000208,2026-03-01,130.47,Email
C00307,O0002246,2026-01-26,49.01,Organic
C00142,O0000120,2026-06-30,80.08,Email
C00008,O0001320,2025-06-13,89.75,Email
C00325,O0004169,2025-12-15,38.48,Organic
C00110,O0001157,2025-08-19,109.08,Organic
C00105,O0002920,2025-09-01,29.37,Store
C00158,O0001595,2025-09-06,97.44,Email
C00054,O0002439,2025-06-27,33.85,Email
C00051,O0000594,2026-01-13,51.52,Email
C00001,O0002782,2026-02-08,86.73,Email
C00317,O0003450,2025-06-24,100.53,Organic
C00079,O0000749,2026-05-15,30.03,Organic
C00142,O0000113,2026-01-14,99.76,Email
C00049,O0003371,2026-05-10,66.84,Paid social
C00021,O0003494,2026-04-13,110.14,Store
C00571,O0002051,2025-12-06,464.45,Organic
C00048,O0004118,2025-12-04,142.13,Email
C00052,O0003420,2026-01-30,50.89,Store
C00126,O0002258,2025-06-19,59.63,Email
C00235,O0001790,2025-10-21,65.83,Organic
C00483,O0001286,2025-06-06,376.11,Paid social
C00382,O0000229,2026-01-18,89.55,Paid social
C00252,O0000467,2025-12-17,57.13,Organic
C00589,O0001415,2025-11-28,134.52,Organic
C00153,O0004067,2026-01-12,70.74,Paid social
C00090,O0003555,2026-03-24,72.74,Store
C00116,O0000214,2025-06-15,54.64,Email
C00122,O0000009,2025-10-04,81.19,Email
C00364,O0001280,2025-01-02,45.61,Organic
C00103,O0001135,2025-11-25,53.85,Paid social
C00064,O0003511,2025-10-05,70.64,Email
C00127,O0001496,2025-12-30,102.38,Paid social
C00044,O0003887,2026-02-21,119.69,Email
C00515,O0003818,2026-04-05,435.63,Email
C00070,O0003799,2025-06-25,90.08,Store
C00086,O0003734,2025-09-25,50.21,Organic
C00559,O0001857,2026-06-01,671.3,Store
C00215,O0001578,2025-07-13,56.31,Store
C00046,O0003202,2025-10-29,83.85,Paid social
C00015,O0000910,2025-10-06,91.09,Paid social
C00586,O0002661,2025-11-05,321.34,Store
C00066,O0002514,2026-05-26,35.15,Email
C00399,O0002560,2025-07-16,32.74,Email
C00289,O0003989,2025-05-09,64.4,Paid social
C00158,O0001599,2026-03-05,82.12,Email
C00274,O0001212,2026-05-08,66.66,Paid social
C00138,O0002409,2025-12-26,52.66,Organic
C00254,O0001063,2025-11-06,74.16,Email
C00535,O0003971,2026-04-04,291.55,Organic
C00140,O0003932,2025-07-06,73.44,Email
C00285,O0001199,2026-01-12,49.65,Organic
C00016,O0001258,2026-01-23,75.38,Email
C00008,O0001328,2025-12-28,76.61,Email
C00200,O0000932,2025-12-09,53.46,Email
C00484,O0001928,2025-07-19,75.15,Email
C00095,O0002023,2026-04-16,85.69,Email
C00033,O0003630,2026-06-01,42.4,Store
C00083,O0003160,2026-04-08,108.59,Email
C00339,O0001270,2025-08-29,9.76,Store
C00104,O0000501,2025-11-12,56.33,Email
C00296,O0002753,2025-08-03,33.53,Paid social
C00510,O0002109,2025-08-26,533.12,Organic
C00058,O0000568,2025-11-25,113.72,Email
C00312,O0004025,2026-04-17,61.47,Paid social
C00013,O0001718,2026-05-29,72.0,Organic
C00024,O0000296,2025-09-20,78.72,Store
C00012,O0001560,2025-09-02,73.03,Organic
C00324,O0001606,2025-08-31,172.19,Paid social
C00004,O0001122,2026-02-22,107.28,Email
C00269,O0000848,2026-05-15,114.53,Paid social
C00081,O0000870,2026-01-30,89.45,Email
C00107,O0002092,2025-06-23,92.18,Email
C00069,O0003088,2026-03-30,112.97,Email
C00098,O0003526,2025-08-18,81.79,Email
C00028,O0004221,2025-06-02,57.47,Email
C00230,O0003760,2025-07-05,31.01,Email
C00283,O0002001,2026-04-14,70.08,Store
C00372,O0000141,2025-05-02,66.83,Organic
C00080,O0003962,2026-01-16,68.15,Email
C00193,O0003239,2025-09-30,69.4,Paid social
C00005,O0002483,2026-02-14,99.61,Organic
C00020,O0003821,2025-08-30,62.49,Organic
C00029,O0004250,2026-01-07,91.86,Organic
C00148,O0002990,2026-06-05,25.72,Store
C00221,O0000731,2025-10-04,106.15,Organic
C00104,O0000503,2026-02-15,66.19,Email
C00146,O0001382,2025-10-12,141.51,Email
C00087,O0000586,2026-05-28,125.25,Email
C00311,O0002669,2026-04-11,32.37,Paid social
C00279,O0002552,2025-07-18,65.3,Organic
C00117,O0004138,2026-04-29,70.11,Organic
C00118,O0003430,2025-09-28,24.98,Email
C00288,O0002870,2025-10-15,74.74,Paid social
C00502,O0001819,2025-07-24,432.08,Store
C00503,O0003648,2025-11-22,261.83,Organic
C00153,O0004068,2026-02-10,72.39,Paid social
C00026,O0004185,2026-03-23,46.06,Email
C00318,O0001051,2025-12-03,45.1,Email
C00165,O0000720,2026-01-05,89.6,Organic
C00070,O0003805,2025-10-22,102.53,Store
C00038,O0000986,2026-01-30,81.76,Organic
C00184,O0001041,2025-06-18,76.52,Organic
C00054,O0002446,2025-09-09,93.6,Email
C00266,O0001340,2025-11-09,93.23,Paid social
C00248,O0000345,2025-12-08,82.77,Organic
C00072,O0000548,2025-10-05,70.94,Store
C00112,O0000794,2025-09-15,60.23,Email
C00078,O0004265,2025-08-04,30.42,Email
C00235,O0001788,2025-09-29,94.17,Organic
C00180,O0003166,2025-10-17,141.57,Store
C00532,O0000399,2025-08-02,402.3,Unknown
C00114,O0001171,2025-08-03,80.73,Email
C00079,O0000746,2026-04-18,44.77,Organic
C00239,O0003050,2026-01-28,14.73,Paid social
C00117,O0004127,2025-09-29,86.34,Organic
C00237,O0000769,2025-06-29,47.9,Paid social
C00013,O0001716,2026-05-01,72.44,Organic
C00176,O0000651,2026-06-30,48.76,Paid social
C00291,O0001361,2025-11-12,42.29,Paid social
C00530,O0001153,2025-10-13,833.12,Paid social
C00086,O0003737,2025-11-29,79.53,Organic
C00098,O0003533,2025-11-01,84.37,Email
C00025,O0002060,2026-02-13,62.99,Email
C00055,O0000951,2025-08-17,63.18,Paid social
C00106,O0002192,2026-01-26,150.85,Store
C00092,O0001313,2026-06-05,46.61,Email
C00118,O0003431,2025-10-02,23.68,Email
C00077,O0000687,2026-04-12,55.51,Store
C00544,O0002398,2026-05-06,229.01,Store
C00123,O0002073,2025-08-17,70.46,Email
C00482,O0004075,2025-08-02,854.97,Store
C00488,O0001695,2025-11-24,821.39,Email
C00243,O0000185,2026-05-22,56.31,Unknown
C00185,O0001038,2026-04-21,32.79,Organic
C00205,O0001784,2026-01-05,51.52,Paid social
C00176,O0000634,2025-08-06,38.7,Paid social
C00072,O0000544,2025-08-13,101.55,Store
C00278,O0002211,2026-05-03,121.74,Organic
C00144,O0001537,2026-06-09,47.13,Email
C00071,O0003471,2026-06-30,72.05,Email
C00045,O0000132,2025-10-03,86.17,Store
C00269,O0000842,2025-07-04,95.72,Paid social
C00161,O0000271,2026-06-04,90.19,Organic
C00033,O0003617,2025-08-24,36.4,Store
C00389,O0002069,2025-01-12,108.46,Organic
C00354,O0003722,2025-11-11,80.66,Store
C00116,O0000215,2025-06-23,46.84,Email
C00136,O0004212,2026-04-12,26.22,Organic
C00085,O0000251,2026-03-23,77.82,Email
C00119,O0003118,2025-06-02,58.05,Email
C00325,O0004161,2025-06-10,43.65,Organic
C00157,O0001862,2025-12-22,22.54,Email
C00113,O0003844,2025-08-22,61.35,Store
C00046,O0003199,2025-08-14,107.49,Paid social
C00325,O0004163,2025-08-17,46.43,Organic
C00200,O0000927,2025-05-25,60.38,Email
C00035,O0002684,2026-05-17,57.2,Organic
C00076,O0003946,2025-09-01,85.3,Organic
C00005,O0002487,2026-04-17,67.17,Organic
C00043,O0001665,2026-05-11,70.99,Email
C00167,O0002968,2025-09-19,35.94,Store
C00001,O0002780,2025-12-15,66.67,Email
C00133,O0001805,2025-11-24,78.78,Email
C00044,O0003882,2025-12-22,75.29,Email
C00213,O0003176,2026-04-18,122.71,Email
C00129,O0002029,2025-09-21,69.62,Store
C00006,O0001018,2025-08-30,47.49,Organic
C00043,O0001657,2025-07-09,114.42,Email
C00345,O0000315,2025-09-16,65.03,Paid social
C00378,O0001445,2024-11-01,32.64,Store
C00071,O0003460,2025-11-20,69.8,Email
C00257,O0003663,2026-03-18,91.16,Email
C00061,O0002163,2025-09-19,46.66,Organic
C00180,O0003165,2025-09-17,70.86,Store
C00211,O0000156,2025-05-11,81.2,Store
C00398,O0003179,2025-07-24,68.6,Paid social
C00081,O0000863,2025-09-25,96.8,Email
C00038,O0000983,2025-09-16,56.78,Organic
C00129,O0002027,2025-09-08,78.8,Store
C00277,O0000403,2025-07-21,88.53,Paid social
C00327,O0002496,2025-11-04,115.83,Paid social
C00522,O0002712,2025-11-15,386.28,Store
C00200,O0000928,2025-06-03,25.68,Email
C00077,O0000674,2025-06-30,46.05,Store
C00169,O0000452,2025-09-11,180.51,Paid social
C00013,O0001703,2025-08-03,54.05,Organic
C00131,O0000291,2026-05-31,84.09,Email
C00028,O0004227,2025-10-23,75.35,Email
C00277,O0000406,2026-05-21,125.04,Paid social
C00255,O0000816,2026-04-16,106.8,Email
C00234,O0000976,2026-05-20,81.45,Store
C00125,O0003643,2026-04-17,55.59,Organic
C00056,O0000896,2025-12-13,78.61,Email
C00033,O0003621,2025-10-05,36.55,Store
C00097,O0001228,2026-02-20,49.76,Organic
C00118,O0003441,2026-04-07,45.72,Email
C00259,O0000606,2025-08-26,80.94,Paid social
C00115,O0000031,2026-02-20,79.14,Organic
C00132,O0001878,2025-08-17,44.91,Paid social
C00091,O0002113,2025-06-09,75.13,Email
C00032,O0001777,2026-02-12,40.78,Paid social
C00376,O0001316,2025-11-17,30.21,Unknown
C00342,O0002471,2026-01-19,13.24,Organic
C00114,O0001178,2026-02-08,121.49,Email
C00116,O0000216,2025-07-15,27.31,Email
C00021,O0003489,2026-01-16,62.06,Store
C00229,O0003075,2025-12-04,36.57,Paid social
C00101,O0001738,2025-12-09,55.75,Email
C00018,O0004157,2026-02-25,128.07,Email
C00040,O0000081,2026-05-05,55.75,Organic
C00171,O0002201,2025-10-13,108.58,Paid social
C00096,O0003711,2025-07-22,38.89,Paid social
C00099,O0003672,2026-01-21,69.63,Organic
C00220,O0003398,2025-08-06,35.85,Organic
C00489,O0002009,2026-04-04,369.97,Store
C00320,O0003475,2025-12-22,19.11,Paid social
C00047,O0002422,2025-07-09,65.64,Organic
C00419,O0003755,2026-02-10,48.86,Email
C00015,O0000917,2025-12-26,64.83,Paid social
C00168,O0003329,2026-02-01,137.71,Email
C00077,O0000689,2026-05-31,85.75,Store
C00109,O0003598,2025-06-28,52.45,Email
C00124,O0003310,2026-03-15,57.13,Organic
C00272,O0002762,2025-10-19,35.05,Store
C00477,O0001466,2025-02-08,20.25,Email
C00318,O0001048,2025-08-22,50.1,Email
C00414,O0004109,2025-12-03,31.13,Organic
C00226,O0000654,2025-10-25,46.63,Email
C00073,O0000760,2025-10-03,39.98,Email
C00249,O0002316,2026-02-12,96.25,Email
C00147,O0002897,2026-03-12,125.77,Email
C00206,O0000536,2026-04-19,91.73,Paid social
C00554,O0000057,2026-03-02,265.22,Email
C00152,O0001245,2026-02-16,115.48,Organic
C00023,O0003692,2026-02-19,31.76,Email
C00146,O0001389,2026-04-05,60.83,Email
C00090,O0003550,2025-12-21,43.74,Store
C00178,O0001189,2025-12-29,91.12,Store
C00099,O0003677,2026-06-26,72.05,Organic
C00173,O0001972,2026-04-23,36.74,Store
C00513,O0001952,2025-11-05,329.69,Organic
C00205,O0001782,2025-08-05,72.43,Paid social
C00555,O0001950,2025-12-27,739.91,Paid social
C00082,O0002149,2025-09-25,119.21,Email
C00188,O0003270,2025-08-10,43.48,Organic
C00061,O0002173,2026-03-02,41.93,Organic
C00244,O0003057,2026-04-19,42.6,Paid social
C00124,O0003308,2026-02-18,71.84,Organic
C00175,O0002809,2025-12-30,59.26,Email
C00129,O0002028,2025-09-10,58.46,Store
C00535,O0003969,2025-07-02,197.2,Organic
C00138,O0002400,2025-05-30,45.61,Organic
C00170,O0002522,2025-10-30,41.3,Email
C00102,O0001079,2026-03-27,101.34,Email
C00265,O0003725,2025-05-25,83.25,Organic
C00144,O0001527,2025-07-15,67.64,Email
C00079,O0000745,2026-04-09,53.79,Organic
C00288,O0002869,2025-09-29,99.34,Paid social
C00107,O0002096,2025-08-14,81.85,Email
C00019,O0001684,2025-11-05,69.37,Paid social
C00378,O0001446,2025-05-06,79.17,Store
C00096,O0003709,2025-06-19,34.77,Paid social
C00519,O0003263,2026-05-04,1029.35,Organic
C00020,O0003827,2025-12-16,78.12,Organic
C00155,O0000190,2025-10-22,112.39,Paid social
C00123,O0002071,2025-07-14,42.79,Email
C00024,O0000307,2026-06-14,59.27,Store
C00540,O0001420,2025-11-15,291.79,Store
C00257,O0003664,2026-03-21,41.77,Email
C00036,O0001832,2025-11-05,65.88,Organic
C00129,O0002031,2025-11-16,54.64,Store
C00028,O0004233,2026-03-21,72.12,Email
C00142,O0000118,2026-05-07,105.48,Email
C00050,O0004052,2025-11-20,37.82,Email
C00084,O0000515,2025-12-14,28.17,Email
C00188,O0003272,2026-03-27,25.29,Organic
C00359,O0002539,2026-01-16,38.01,Organic
C00252,O0000462,2025-10-10,55.13,Organic
C00190,O0001754,2026-05-01,55.5,Paid social
C00184,O0001045,2026-04-27,76.31,Organic
C00058,O0000563,2025-08-29,68.93,Email
C00167,O0002975,2026-01-04,57.82,Store
C00046,O0003205,2026-02-25,63.54,Paid social
C00307,O0002247,2026-01-28,23.23,Organic
C00491,O0001825,2025-10-04,283.07,Organic
C00512,O0001899,2025-05-30,831.41,Email
C00155,O0000195,2026-03-26,84.97,Paid social
C00125,O0003639,2026-01-08,50.71,Organic
C00393,O0003372,2024-12-28,39.38,Store
C00176,O0000645,2025-12-09,45.55,Paid social
C00287,O0003043,2026-02-11,20.2,Organic
C00002,O0000784,2026-02-13,76.1,Email
C00075,O0002242,2026-05-28,60.23,Paid social
C00441,O0000837,2025-10-23,23.19,Email
C00146,O0001387,2026-03-29,65.35,Email
C00107,O0002098,2025-09-09,79.59,Email
C00437,O0002770,2025-03-06,31.63,Paid social
C00101,O0001734,2025-10-23,74.76,Email
C00026,O0004174,2025-08-23,36.98,Email
C00053,O0002362,2026-01-19,78.85,Organic
C00088,O0001907,2025-09-02,94.17,Email
C00492,O0001433,2026-04-27,719.33,Organic
C00350,O0002544,2025-01-20,8.58,Organic
C00172,O0003569,2026-02-05,53.16,Store
C00511,O0002953,2025-09-08,251.12,Email
C00490,O0002993,2026-05-08,593.26,Email
C00562,O0000818,2025-12-01,398.13,Email
C00505,O0001755,2025-05-25,414.99,Email
C00201,O0001457,2025-11-02,36.28,Organic
C00052,O0003411,2025-10-13,58.23,Store
C00580,O0003890,2025-11-12,342.01,Store
C00039,O0003699,2025-07-12,143.18,Paid social
C00025,O0002058,2025-09-29,58.6,Email
C00176,O0000642,2025-11-22,29.16,Paid social
C00165,O0000723,2026-04-03,126.49,Organic
C00001,O0002781,2026-01-06,96.91,Email
C00175,O0002804,2025-10-13,59.96,Email
C00131,O0000283,2025-10-25,103.79,Email
C00123,O0002075,2025-10-25,71.0,Email
C00271,O0003792,2025-08-08,64.57,Paid social
C00059,O0003983,2026-01-05,74.5,Organic
C00257,O0003665,2026-06-06,54.41,Email
C00292,O0004032,2025-12-10,41.87,Email
C00093,O0000614,2025-10-22,70.82,Email
C00401,O0002793,2024-12-02,22.86,Paid social
C00276,O0002134,2025-11-19,60.25,Store
C00148,O0002986,2026-02-19,37.24,Store
C00137,O0001922,2026-03-27,98.58,Email
C00106,O0002183,2025-10-07,88.44,Store
C00176,O0000637,2025-08-10,27.13,Paid social
C00061,O0002172,2026-02-26,25.16,Organic
C00171,O0002203,2025-11-05,180.68,Paid social
C00015,O0000918,2025-12-29,58.47,Paid social
C00045,O0000140,2026-06-04,115.64,Store
C00061,O0002156,2025-07-05,38.26,Organic
C00298,O0003213,2025-05-27,52.9,Organic
C00042,O0001102,2025-08-27,53.18,Email
C00148,O0002983,2025-08-22,52.5,Store
C00500,O0002875,2025-09-04,525.85,Email
C00095,O0002016,2025-10-03,101.89,Email
C00103,O0001133,2025-11-19,41.86,Paid social
C00468,O0004043,2025-06-18,64.8,Paid social
C00124,O0003312,2026-04-16,89.88,Organic
C00142,O0000106,2025-08-04,96.1,Email
C00118,O0003444,2026-05-06,48.64,Email
C00012,O0001569,2026-06-05,70.19,Organic
C00139,O0001550,2026-03-14,51.96,Store
C00105,O0002924,2025-12-14,33.4,Store
C00348,O0002540,2026-02-06,159.38,Store
C00018,O0004149,2025-09-22,112.14,Email
C00198,O0000348,2025-12-29,53.17,Organic
C00035,O0002679,2026-02-04,46.75,Organic
C00551,O0002419,2026-02-09,210.06,Paid social
C00597,O0003112,2026-06-30,461.06,Organic
C00119,O0003134,2026-05-31,75.74,Email
C00127,O0001506,2026-04-19,63.11,Paid social
C00263,O0000067,2025-04-27,62.93,Paid social
C00516,O0004084,2026-03-30,341.31,Paid social
C00319,O0002381,2025-08-15,35.07,Organic
C00060,O0003337,2025-07-19,54.79,Store
C00147,O0002889,2025-06-01,117.3,Email
C00117,O0004135,2026-04-04,46.55,Organic
C00135,O0000826,2025-12-03,67.52,Organic
C00095,O0002024,2026-04-19,87.58,Email
C00076,O0003952,2026-01-20,109.34,Organic
C00016,O0001260,2026-03-20,102.45,Email
C00166,O0001372,2026-01-16,88.7,Email
C00114,O0001180,2026-06-20,123.42,Email
C00125,O0003642,2026-03-27,44.99,Organic
C00405,O0001570,2025-01-28,35.53,Store
C00077,O0000682,2026-01-29,84.53,Store
C00024,O0000303,2026-03-05,95.49,Store
C00065,O0002222,2026-03-29,87.79,Email
C00353,O0003108,2025-08-29,105.94,Paid social
C00308,O0003861,2026-01-07,76.15,Store
C00358,O0000662,2025-09-29,35.23,Paid social
C00266,O0001343,2026-02-21,36.79,Paid social
C00046,O0003197,2025-06-24,133.97,Paid social
C00295,O0004193,2025-10-06,62.2,Email
C00156,O0002852,2025-10-09,84.32,Email
C00008,O0001322,2025-09-06,81.7,Email
C00283,O0001993,2025-07-08,62.87,Store
C00204,O0000149,2025-11-04,38.51,Email
C00228,O0002707,2026-01-30,258.52,Store
C00422,O0000238,2024-09-11,77.03,Email
C00274,O0001211,2025-11-14,53.99,Paid social
C00159,O0001644,2025-10-16,120.56,Email
C00144,O0001530,2025-12-05,52.85,Email
C00060,O0003338,2025-07-19,44.47,Store
C00168,O0003336,2026-06-02,53.53,Email
C00238,O0002883,2025-07-07,55.07,Paid social
C00296,O0002757,2026-03-25,30.61,Paid social
C00283,O0001997,2026-01-17,86.92,Store
C00022,O0000422,2026-06-03,42.48,Store
C00184,O0001040,2025-05-29,69.74,Organic
C00165,O0000721,2026-01-09,94.12,Organic
C00033,O0003629,2026-03-23,40.05,Store
C00544,O0002394,2025-06-03,212.03,Store
C00429,O0002716,2025-01-22,37.16,Email
C00071,O0003468,2026-03-20,80.13,Email
C00047,O0002430,2026-02-08,45.83,Organic
C00550,O0000230,2026-02-06,640.54,Organic
C00034,O0003775,2025-12-31,149.31,Email
C00567,O0000791,2025-07-08,355.09,Email
C00185,O0001036,2025-12-30,49.4,Organic
C00358,O0000660,2025-01-21,67.22,Paid social
C00025,O0002057,2025-09-10,68.87,Email
C00502,O0001822,2026-04-17,430.15,Store
C00118,O0003435,2026-01-13,30.06,Email
C00220,O0003401,2026-02-05,38.02,Organic
C00159,O0001651,2026-05-13,109.04,Email
C00496,O0002003,2025-10-04,315.35,Email
C00173,O0001958,2025-09-23,31.77,Store
C00021,O0003482,2025-08-06,75.77,Store
C00070,O0003807,2025-11-20,97.07,Store
C00092,O0001297,2025-08-18,33.8,Email
C00563,O0000124,2026-04-15,141.95,Organic
C00591,O0001294,2026-01-25,302.47,Email
C00393,O0003374,2025-05-18,40.76,Store
C00015,O0000905,2025-08-09,89.66,Paid social
C00123,O0002085,2026-05-09,53.34,Email
C00168,O0003333,2026-04-19,40.16,Email
C00059,O0003986,2026-02-12,104.84,Organic
C00025,O0002065,2026-04-10,75.9,Email
C00095,O0002015,2025-09-05,102.19,Email
C00017,O0000378,2025-08-01,107.91,Email
C00171,O0002198,2025-06-26,164.87,Paid social
C00154,O0003259,2026-01-18,65.53,Organic
C00048,O0004123,2026-06-23,62.11,Email
C00560,O0003926,2026-04-28,445.72,Paid social
C00115,O0000033,2026-03-28,56.72,Organic
C00274,O0001208,2025-06-12,43.87,Paid social
C00579,O0001274,2025-09-28,436.73,Organic
C00163,O0002326,2025-08-29,110.6,Store
C00314,O0003148,2025-12-09,137.61,Email
C00059,O0003976,2025-08-16,101.24,Organic
C00073,O0000764,2026-01-03,68.97,Email
C00132,O0001879,2025-09-24,46.96,Paid social
C00558,O0000726,2026-06-20,661.2,Organic
C00159,O0001645,2026-01-26,117.74,Email
C00268,O0003103,2025-12-28,50.4,Store
C00089,O0002343,2025-08-25,53.63,Email
C00143,O0002746,2026-01-12,34.39,Organic
C00371,O0000491,2025-09-05,31.33,Store
C00185,O0001037,2026-01-02,65.75,Organic
C00150,O0002649,2026-04-16,54.03,Email
C00541,O0000086,2026-05-26,382.81,Store
C00197,O0001439,2025-07-27,75.79,Organic
C00094,O0003284,2025-11-05,77.04,Organic
C00289,O0003992,2025-08-11,103.81,Paid social
C00071,O0003463,2025-12-26,72.94,Email
C00154,O0003254,2025-08-27,123.93,Organic
C00536,O0002415,2026-04-15,525.5,Store
C00264,O0001147,2025-10-31,42.17,Organic
C00020,O0003820,2025-08-19,70.99,Organic
C00075,O0002229,2025-07-07,72.65,Paid social
C00153,O0004072,2026-05-29,79.25,Paid social
C00031,O0000997,2025-10-15,105.83,Email
C00484,O0001926,2025-03-14,80.2,Email
C00010,O0002937,2025-07-09,32.16,Organic
C00038,O0000992,2026-05-09,41.96,Organic
C00505,O0001756,2025-11-26,448.35,Email
C00188,O0003267,2025-06-13,59.27,Organic
C00173,O0001967,2026-02-21,32.31,Store
C00002,O0000780,2025-12-18,101.89,Email
C00070,O0003812,2026-01-27,106.3,Store
C00027,O0002573,2026-06-21,62.65,Email
C00068,O0003186,2025-10-12,121.3,Email
C00036,O0001837,2026-01-04,76.41,Organic
C00301,O0001897,2025-12-30,43.27,Paid social
C00015,O0000911,2025-10-15,98.87,Paid social
C00049,O0003366,2025-10-31,94.18,Paid social
C00023,O0003689,2025-12-21,35.7,Email
C00030,O0000209,2026-03-13,51.18,Email
C00103,O0001136,2025-12-29,51.21,Paid social
C00229,O0003076,2026-01-09,49.52,Paid social
C00007,O0001474,2025-10-22,48.02,Email
C00221,O0000730,2025-08-29,128.39,Organic
C00116,O0000221,2025-09-12,64.29,Email
C00254,O0001062,2025-10-27,51.17,Email
C00565,O0001702,2026-03-23,477.59,Store
C00253,O0003868,2025-12-01,57.96,Paid social
C00112,O0000795,2025-09-26,81.77,Email
C00515,O0003816,2025-12-14,499.44,Email
C00006,O0001019,2025-10-23,51.09,Organic
C00058,O0000567,2025-11-03,78.89,Email
C00134,O0001637,2026-05-14,73.72,Email
C00266,O0001341,2025-12-03,76.87,Paid social
C00157,O0001865,2026-02-02,53.25,Email
C00140,O0003943,2026-03-26,83.11,Email
C00027,O0002566,2025-11-25,70.26,Email
C00248,O0000344,2025-09-27,58.83,Organic
C00167,O0002974,2026-01-03,47.74,Store
C00128,O0001724,2025-11-01,155.68,Email
C00410,O0000733,2025-08-09,301.66,Organic
C00063,O0000176,2026-02-06,66.63,Email
C00177,O0002830,2026-04-20,81.62,Organic
C00522,O0002714,2026-01-05,353.8,Store
C00169,O0000453,2025-12-26,230.2,Paid social
C00179,O0002576,2025-09-13,73.34,Organic
C00085,O0000252,2026-04-06,61.01,Email
C00377,O0002758,2024-06-23,16.9,Organic
C00043,O0001660,2025-12-23,65.81,Email
C00523,O0001759,2025-05-16,383.95,Store
C00528,O0001216,2026-04-02,402.79,Store
C00182,O0001347,2025-11-06,98.73,Paid social
C00075,O0002241,2026-04-14,226.63,Paid social
C00071,O0003461,2025-12-22,105.54,Email
C00255,O0000813,2025-06-05,93.01,Email
C00493,O0001429,2025-10-02,320.52,Organic
C00006,O0001021,2025-11-22,41.05,Organic
C00055,O0000954,2025-09-07,62.28,Paid social
C00575,O0001794,2026-03-19,326.24,Email
C00177,O0002826,2025-11-05,42.41,Organic
C00118,O0003443,2026-04-17,41.98,Email
C00255,O0000814,2025-06-20,182.77,Email
C00056,O0000895,2025-11-18,77.11,Email
C00045,O0000135,2025-12-01,81.2,Store
C00318,O0001047,2025-08-19,37.85,Email
C00079,O0000748,2026-05-11,65.79,Organic
